package name,version,repo URL,last published
@atlassian/gremlins.js,0.1.0,https://github.com/atlassian/gremlins.js,2016-08-05T04:49:05.633Z
@atlassian/tether,1.3.4,https://github.com/atlassian/tether,2016-08-05T04:38:03.230Z
ak-dmd-plugin,0.0.9,ssh://git@bitbucket.org/atlassian/ak-dmd-plugin,2016-08-01T02:31:41.665Z
s3-batch-change-cache-control,1.0.2,https://bitbucket.org/atlassian/s3-batch-change-cache-control,2016-07-26T00:18:56.967Z
lerna-semantic-release-main,0.0.0,https://github.com/atlassian/lerna-semantic-release,2016-07-06T03:57:07.080Z
ac-koa-hipchat,0.2.20,https://bitbucket.org/atlassianlabs/ac-koa-hipchat,2016-05-30T10:33:43.606Z
semantic-release-lerna-analyzer,0.1.0,https://github.com/atlassian/semeantic-release-lerna-analyzer,2016-05-24T01:25:49.849Z
@atlassian/confluence-web-components,0.0.14,https://bitbucket.org/atlassian/confluence-web-components,2016-03-17T15:44:58.530Z
atlassian-connect-validator,0.0.9,ssh://git@bitbucket.org/atlassian/atlassian-connect-validator,2016-03-08T04:09:36.050Z
ajsfmt,1.11.0,https://bitbucket.org/atlassianlabs/ajsfmt,2015-10-23T23:56:00.382Z
atlasboard-atlassian-package,0.0.2,ssh://git@bitbucket.org/atlassian/atlasboard-atlassian-package,2015-10-16T04:57:08.669Z
@atlassian/eslint-config-atlassian-style-guide,0.1.2,ssh://git@stash.atlassian.com:7997/fe/eslint-config-atlassian-style-guide,2015-08-27T04:24:19.124Z
shipit32123,0.0.1,https://bitbucket.org/atlassian/shipit32-123,2015-08-21T03:19:11.216Z
karma-winston-reporter,0.0.3,https://bitbucket.org/atlassian/karma-winston-reporter,2015-06-26T00:41:53.297Z
@samcday/confstats-ace-fork,1.0.6-0,http://bitbucket.org/atlassian/atlassian-connect-express,2015-05-30T07:12:04.078Z
ac-koa-hipchat-keenio,0.2.0,https://bitbucket.org/atlassianlabs/ac-koa-hipchat-keenio,2014-10-06T06:08:48.126Z
ac-koa-hipchat-notifier,0.1.0,https://bitbucket.org/atlassianlabs/ac-koa-hipchat-hbs,2014-09-24T18:59:34.738Z
generator-atlassian-connect,0.0.6,https://bitbucket.org:atlassianlabs/generator-atlassian-connect,2013-11-26T01:14:23.054Z
feebs,0.5.3,http://bitbucket.org/atlassian/node-feebs,2013-07-25T00:08:32.373Z
feebs-cli,0.3.6,http://bitbucket.org/atlassian/node-feebs-cli,2013-05-29T23:31:03.473Z
